gender,age,income,career,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
1,23.0,39378.33185840708,Science,0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,1
1,23.0,39378.33185840708,Science,0,6.0,8.0,8.0,6.0,8.0,8.0,7.0,6.0,1
1,23.0,39378.33185840708,Science,0,4.0,8.0,8.0,6.0,7.0,3.0,6.0,5.0,1
1,23.0,39378.33185840708,Science,0,6.0,9.0,9.0,7.0,8.0,4.0,6.0,5.0,1
1,23.0,39378.33185840708,Science,0,7.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,1
1,23.0,39378.33185840708,Science,0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,1
1,27.0,55080.0,Business,1,7.0,7.0,10.0,9.0,10.0,5.0,6.0,6.0,1
1,27.0,55080.0,Business,0,6.0,10.0,10.0,5.0,8.0,5.0,7.0,5.0,1
1,27.0,55080.0,Business,0,4.0,3.0,5.0,8.0,8.0,2.0,2.0,5.0,1
1,27.0,55080.0,Business,0,7.0,5.0,6.0,2.0,10.0,3.0,6.0,5.0,1
1,27.0,55080.0,Business,0,6.0,10.0,4.0,5.0,6.0,4.0,5.0,4.0,1
1,27.0,55080.0,Business,0,5.0,4.0,4.0,4.0,5.0,10.0,5.0,5.0,1
1,27.0,55080.0,Business,1,9.0,10.0,5.0,7.0,3.0,5.0,8.0,8.0,1
1,27.0,55080.0,Business,0,5.0,10.0,4.0,3.0,3.0,2.0,4.0,5.0,1
1,27.0,55080.0,Business,0,7.0,5.0,5.0,8.0,2.0,4.0,4.0,5.0,1
1,27.0,55080.0,Business,1,7.0,5.0,8.0,4.0,10.0,5.0,8.0,8.0,1
1,27.0,55080.0,Business,1,7.0,8.0,8.0,4.0,5.0,8.0,7.0,3.0,1
1,27.0,55080.0,Business,0,5.0,10.0,5.0,6.0,6.0,5.0,6.0,5.0,1
1,27.0,55080.0,Business,0,5.0,9.0,8.0,2.0,5.0,2.0,4.0,6.0,1
1,27.0,55080.0,Business,0,5.0,10.0,7.0,3.0,5.0,2.0,1.0,5.0,1
1,27.0,55080.0,Business,0,4.0,6.0,8.0,3.0,6.0,2.0,4.0,1.0,1
1,27.0,55080.0,Business,0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,1
1,34.0,80006.0,Consulting,0,7.0,10.0,9.0,8.0,8.0,7.0,6.0,7.0,1
1,34.0,80006.0,Consulting,0,7.0,9.0,10.0,5.0,9.0,5.0,4.0,4.0,1
1,34.0,80006.0,Consulting,0,6.0,7.0,6.0,2.0,5.0,5.0,2.0,4.0,1
1,34.0,80006.0,Consulting,1,7.0,10.0,7.0,7.0,5.0,5.0,6.0,7.0,1
1,34.0,80006.0,Consulting,1,7.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,1
1,34.0,80006.0,Consulting,0,8.0,9.0,7.0,10.0,5.0,5.0,6.0,7.0,1
1,34.0,80006.0,Consulting,0,8.0,10.0,7.0,6.0,5.0,5.0,6.0,8.0,1
1,34.0,80006.0,Consulting,0,5.0,10.0,8.0,7.0,6.0,10.0,7.0,7.0,1
1,34.0,80006.0,Consulting,1,10.0,10.0,8.0,10.0,6.0,5.0,7.0,6.0,1
1,34.0,80006.0,Consulting,0,8.0,5.0,6.0,6.0,7.0,1.0,6.0,4.0,1
1,34.0,80006.0,Consulting,1,10.0,10.0,9.0,8.0,7.0,5.0,10.0,7.0,1
1,34.0,80006.0,Consulting,0,4.0,7.0,7.0,9.0,4.0,5.0,4.0,8.0,1
1,34.0,80006.0,Consulting,0,6.0,7.0,8.0,6.0,6.0,5.0,5.0,6.0,1
1,34.0,80006.0,Consulting,0,5.0,10.0,8.0,10.0,7.0,5.0,5.0,8.0,1
1,34.0,80006.0,Consulting,0,5.0,10.0,7.0,7.0,4.0,5.0,5.0,8.0,1
1,34.0,80006.0,Consulting,0,6.0,9.0,8.0,7.0,4.0,5.0,6.0,7.0,1
1,34.0,80006.0,Consulting,0,8.0,10.0,10.0,8.0,9.0,5.0,5.0,4.0,1
1,34.0,80006.0,Consulting,0,4.0,9.0,8.0,7.0,9.0,5.0,4.0,7.0,1
1,27.0,42727.24849699399,Other,0,7.0,8.0,9.0,8.0,7.0,8.0,5.0,6.0,1
1,27.0,42727.24849699399,Other,1,8.0,7.0,8.0,8.0,8.0,7.0,6.0,6.0,1
1,27.0,42727.24849699399,Other,1,7.0,8.0,8.0,7.0,6.0,6.0,5.0,5.0,1
1,27.0,42727.24849699399,Other,0,6.0,8.0,8.0,8.0,7.0,7.0,5.0,5.0,1
1,27.0,42727.24849699399,Other,1,8.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,1
1,27.0,42727.24849699399,Other,1,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,1
1,27.0,42727.24849699399,Other,0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,1
1,27.0,42727.24849699399,Other,1,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,1
1,27.0,42727.24849699399,Other,1,9.0,8.0,7.0,9.0,9.0,8.0,7.0,8.0,1
1,27.0,42727.24849699399,Other,0,7.0,6.0,5.0,8.0,8.0,8.0,7.0,7.0,1
1,27.0,42727.24849699399,Other,1,8.0,8.0,9.0,9.0,8.0,7.0,7.0,4.0,1
1,27.0,42727.24849699399,Other,0,7.0,6.0,7.0,7.0,8.0,9.0,8.0,7.0,1
1,27.0,42727.24849699399,Other,1,8.0,8.0,8.0,9.0,10.0,10.0,6.0,8.0,1
1,27.0,42727.24849699399,Other,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1
1,27.0,42727.24849699399,Other,0,5.0,8.0,9.0,8.0,8.0,6.0,5.0,7.0,1
1,27.0,42727.24849699399,Other,0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1
1,27.0,42727.24849699399,Other,0,7.0,8.0,8.0,9.0,8.0,5.0,5.0,5.0,1
1,27.0,42727.24849699399,Other,0,6.0,8.0,8.0,7.0,8.0,7.0,5.0,7.0,1
1,26.0,78193.0,Real Estate,0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,5.0,1
1,26.0,78193.0,Real Estate,0,5.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,1
1,26.0,78193.0,Real Estate,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,1
1,26.0,78193.0,Real Estate,0,7.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,1
1,26.0,78193.0,Real Estate,0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,1
1,26.0,78193.0,Real Estate,0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,1
1,26.0,78193.0,Real Estate,0,8.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,1
1,26.0,78193.0,Real Estate,0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,1
1,26.0,78193.0,Real Estate,0,9.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,1
1,26.0,78193.0,Real Estate,0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,1
1,26.0,78193.0,Real Estate,1,9.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,1
1,26.0,78193.0,Real Estate,0,5.0,6.0,7.0,5.0,6.0,6.0,5.0,6.0,1
1,26.0,78193.0,Real Estate,0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,1
1,26.0,78193.0,Real Estate,0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,1
1,26.0,78193.0,Real Estate,0,6.0,8.0,6.0,6.0,6.0,5.0,7.0,7.0,1
1,26.0,78193.0,Real Estate,0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,5.0,1
1,26.0,78193.0,Real Estate,0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,1
1,26.0,78193.0,Real Estate,0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,1
1,29.0,55080.0,Business,1,10.0,10.0,9.0,4.0,9.0,7.0,8.0,5.22648790058862,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,9.0,9.0,5.0,8.0,0.0,1
1,29.0,55080.0,Business,1,10.0,9.0,9.0,9.0,9.0,6.0,8.0,4.0,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,8.0,9.0,4.0,8.0,2.0,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,9.0,9.0,5.0,9.0,5.0,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,10.0,10.0,8.0,8.0,5.22648790058862,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,10.0,10.0,5.0,8.0,5.0,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,10.0,10.0,5.0,8.0,5.0,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,5.0,8.0,5.0,8.0,5.0,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,10.0,10.0,8.0,9.0,5.0,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,10.0,10.0,5.0,9.0,5.0,1
1,29.0,55080.0,Business,1,6.0,6.0,5.0,4.0,3.0,0.0,5.0,0.0,1
1,29.0,55080.0,Business,1,8.0,6.0,7.0,6.0,7.0,5.0,6.0,2.0,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,9.0,10.0,5.0,9.0,5.0,1
1,29.0,55080.0,Business,1,10.0,10.0,10.0,7.0,7.0,6.0,9.0,4.0,1
1,29.0,55080.0,Business,1,7.0,8.0,6.0,5.0,6.0,1.0,7.0,2.0,1
1,29.0,55080.0,Business,1,7.0,8.0,8.0,7.0,8.0,6.0,7.0,1.0,1
1,29.0,55080.0,Business,1,8.0,8.0,8.0,6.0,8.0,4.0,6.0,1.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
1,31.0,52318.0,Other,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
0,25.0,62844.0,Healthcare,1,6.0,7.0,6.0,8.0,7.0,4.0,5.0,5.0,1
0,25.0,62844.0,Healthcare,1,7.0,5.0,7.0,8.0,7.0,5.0,5.0,5.0,1
0,25.0,62844.0,Healthcare,1,6.0,7.0,8.0,7.0,6.0,6.0,5.0,5.0,1
0,25.0,62844.0,Healthcare,0,3.0,5.0,7.0,4.0,8.0,2.0,3.0,5.0,1
0,25.0,62844.0,Healthcare,1,5.0,4.0,7.0,7.0,7.0,4.0,4.0,5.0,1
0,25.0,62844.0,Healthcare,0,5.0,6.0,6.0,5.0,6.0,4.0,4.0,5.0,1
0,25.0,62844.0,Healthcare,1,5.0,7.0,8.0,7.0,8.0,6.0,5.0,5.0,1
0,25.0,62844.0,Healthcare,1,7.0,7.0,6.0,8.0,7.0,5.0,5.0,5.0,1
0,29.0,43211.114391143914,Healthcare,1,6.0,7.0,7.0,6.0,8.0,6.0,7.0,7.0,1
0,29.0,43211.114391143914,Healthcare,0,6.0,8.0,7.0,4.0,8.0,5.0,6.0,6.0,1
0,29.0,43211.114391143914,Healthcare,1,4.0,9.0,9.0,7.0,9.0,7.0,7.0,6.0,1
0,29.0,43211.114391143914,Healthcare,0,3.0,6.0,8.0,3.0,8.0,3.0,5.0,5.0,1
0,29.0,43211.114391143914,Healthcare,0,3.0,3.0,4.0,3.0,8.0,2.0,2.0,3.0,1
0,29.0,43211.114391143914,Healthcare,0,4.0,9.0,7.0,4.0,8.0,4.0,5.0,5.0,1
0,29.0,43211.114391143914,Healthcare,1,7.0,8.0,8.0,5.0,8.0,7.0,8.0,8.0,1
0,29.0,43211.114391143914,Healthcare,0,8.0,7.0,7.0,5.0,8.0,3.0,6.0,5.0,1
0,25.0,52586.0,Legal,0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,5.0,1
0,25.0,52586.0,Legal,0,6.0,8.0,7.0,6.0,5.0,6.0,6.0,5.0,1
0,25.0,52586.0,Legal,0,7.0,8.0,7.0,5.0,5.0,5.0,6.0,7.0,1
0,25.0,52586.0,Legal,0,5.0,7.0,7.0,5.0,6.0,6.0,7.0,6.0,1
0,25.0,52586.0,Legal,0,4.0,6.0,6.0,7.0,5.0,4.0,5.0,4.0,1
0,25.0,52586.0,Legal,0,4.0,7.0,6.0,4.0,5.0,4.0,5.0,5.0,1
0,25.0,52586.0,Legal,0,6.0,8.0,9.0,7.0,9.0,6.0,8.0,6.0,1
0,25.0,52586.0,Legal,0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,5.0,1
0,28.0,29236.0,Social Work,1,4.0,7.0,6.0,6.0,5.0,8.0,6.0,8.0,1
0,28.0,29236.0,Social Work,0,6.0,6.0,6.0,5.0,8.0,3.0,6.147527579493834,2.0,1
0,28.0,29236.0,Social Work,0,2.0,7.0,7.0,3.0,6.0,2.0,4.0,8.0,1
0,28.0,29236.0,Social Work,0,3.5,5.0,7.5,2.0,8.0,5.0,4.0,8.0,1
0,28.0,29236.0,Social Work,0,1.0,3.0,7.0,1.0,9.0,2.0,3.0,1.0,1
0,28.0,29236.0,Social Work,1,8.0,8.0,8.0,5.0,5.0,5.0,6.0,8.0,1
0,28.0,29236.0,Social Work,1,5.0,7.0,8.0,6.0,9.0,7.0,8.0,8.0,1
0,28.0,29236.0,Social Work,1,4.0,7.0,6.0,3.0,9.0,3.0,4.0,8.0,1
0,22.0,31486.0,Social Work,1,10.0,10.0,10.0,9.0,10.0,10.0,9.0,8.0,1
0,22.0,31486.0,Social Work,0,5.0,9.0,8.0,6.0,6.0,2.0,3.0,6.0,1
0,22.0,31486.0,Social Work,1,8.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0,1
0,22.0,31486.0,Social Work,0,4.0,8.0,7.0,6.0,8.0,5.0,6.0,7.0,1
0,22.0,31486.0,Social Work,0,6.0,7.0,9.0,9.0,10.0,8.0,7.0,6.0,1
0,22.0,31486.0,Social Work,0,7.0,7.0,7.0,6.0,6.0,7.0,4.0,3.0,1
0,22.0,31486.0,Social Work,0,6.0,7.0,8.0,8.0,9.0,5.0,5.0,4.0,1
0,22.0,31486.0,Social Work,0,7.0,6.0,7.0,5.0,7.0,3.0,6.0,8.0,1
0,25.0,78704.0,Social Work,1,6.0,9.0,8.0,8.0,9.0,1.0,7.0,6.0,1
0,25.0,78704.0,Social Work,1,7.0,8.0,9.0,6.0,9.0,5.503191180736873,8.0,6.0,1
0,25.0,78704.0,Social Work,0,4.0,8.0,7.0,6.0,6.0,5.503191180736873,5.0,5.0,1
0,25.0,78704.0,Social Work,0,2.0,7.0,8.0,5.0,9.0,5.503191180736873,5.0,5.0,1
0,25.0,78704.0,Social Work,0,6.0,7.0,8.0,5.0,8.0,4.0,5.0,5.0,1
0,25.0,78704.0,Social Work,1,7.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,1
0,25.0,78704.0,Social Work,1,7.0,6.0,8.0,7.0,8.0,5.503191180736873,7.0,6.0,1
1,26.0,31632.0,Technology,1,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,1
1,26.0,31632.0,Technology,1,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,1
1,26.0,31632.0,Technology,1,8.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,1
1,26.0,31632.0,Technology,1,8.0,9.0,9.0,7.0,9.0,7.0,7.0,8.0,1
1,26.0,31632.0,Technology,1,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,1
1,26.0,31632.0,Technology,0,9.0,8.0,8.0,7.0,6.7824285122254455,7.0,7.0,7.0,1
1,30.0,47382.086842105266,Business,1,6.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,1
1,30.0,47382.086842105266,Business,0,6.0,9.0,6.0,6.0,6.0,4.0,7.0,5.0,1
1,30.0,47382.086842105266,Business,0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,1
1,30.0,47382.086842105266,Business,0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,4.0,1
1,30.0,47382.086842105266,Business,1,7.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,1
1,30.0,47382.086842105266,Business,1,7.0,8.0,6.0,7.0,7.0,6.0,8.0,7.0,1
1,24.0,39378.33185840708,Science,1,9.0,8.0,7.0,8.0,9.0,8.0,8.0,7.0,1
1,24.0,39378.33185840708,Science,0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,1
1,24.0,39378.33185840708,Science,1,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,1
1,24.0,39378.33185840708,Science,0,6.0,8.0,8.0,6.0,8.0,5.0,6.0,6.0,1
1,24.0,39378.33185840708,Science,1,7.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,1
1,24.0,39378.33185840708,Science,1,8.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,1
1,24.0,42727.24849699399,Other,1,8.0,6.0,5.0,8.0,5.0,8.0,8.0,7.0,1
1,24.0,42727.24849699399,Other,0,3.0,8.0,5.0,4.0,2.0,7.0,4.0,6.0,1
1,24.0,42727.24849699399,Other,0,4.0,7.0,6.0,5.0,5.0,3.0,6.0,4.0,1
1,24.0,42727.24849699399,Other,0,6.0,7.0,6.0,6.0,4.0,8.0,6.0,4.0,1
1,24.0,42727.24849699399,Other,1,9.0,8.0,8.0,9.0,6.0,5.0,8.0,9.0,1
1,24.0,42727.24849699399,Other,0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,1
1,27.0,35224.0,Business,1,8.0,7.0,8.0,7.0,7.0,5.503191180736873,7.0,5.0,1
1,27.0,35224.0,Business,0,5.0,7.0,7.0,6.0,7.0,5.503191180736873,5.0,7.0,1
1,27.0,35224.0,Business,1,7.0,7.0,7.0,6.0,6.7824285122254455,5.503191180736873,7.0,6.0,1
1,27.0,35224.0,Business,0,4.0,8.0,8.0,5.0,7.0,6.0,4.0,5.0,1
1,27.0,35224.0,Business,1,8.0,7.0,6.0,7.0,5.0,7.0,6.0,5.0,1
1,27.0,35224.0,Business,1,8.0,6.0,6.0,7.0,6.0,8.0,6.0,5.0,1
1,27.0,36381.0,Finance,1,8.0,8.0,8.0,9.0,9.0,6.0,8.0,6.0,1
1,27.0,36381.0,Finance,0,5.0,9.0,9.0,7.0,7.0,4.0,6.0,6.0,1
1,27.0,36381.0,Finance,1,7.0,9.0,9.0,9.0,8.0,6.0,8.0,6.0,1
1,27.0,36381.0,Finance,0,6.196304909560724,7.173581213307241,7.370031380753138,6.412024232846043,6.7824285122254455,5.503191180736873,6.147527579493834,5.22648790058862,1
1,27.0,36381.0,Finance,1,7.0,9.0,9.0,9.0,7.0,6.0,7.0,7.0,1
1,27.0,36381.0,Finance,0,6.0,9.0,9.0,7.0,7.0,5.0,6.0,6.0,1
0,22.0,65498.0,Education,0,8.0,7.0,9.0,9.0,8.0,5.0,7.0,2.0,1
0,22.0,65498.0,Education,0,5.0,9.0,9.0,8.0,7.0,3.0,6.0,2.0,1
0,22.0,65498.0,Education,0,5.0,7.0,8.0,6.0,8.0,1.0,4.0,1.0,1
0,22.0,65498.0,Education,0,5.0,8.0,8.0,7.0,8.0,2.0,6.0,2.0,1
0,22.0,65498.0,Education,0,7.0,6.0,8.0,7.0,8.0,2.0,5.0,1.0,1
0,22.0,65498.0,Education,0,5.0,8.0,8.0,6.0,7.0,2.0,5.0,1.0,1
0,22.0,65498.0,Education,0,5.0,9.0,9.0,6.0,8.0,4.0,7.0,2.0,1
0,22.0,65498.0,Education,0,5.0,8.0,8.0,8.0,6.0,3.0,7.0,3.0,1
0,22.0,65498.0,Education,0,6.0,8.0,8.0,9.0,9.0,4.0,6.0,2.0,1
0,22.0,65498.0,Education,0,5.0,6.0,9.0,8.0,8.0,5.0,5.0,2.0,1
0,22.0,65498.0,Education,0,5.0,7.0,8.0,6.0,9.0,5.0,6.0,3.0,1
0,22.0,65498.0,Education,0,2.0,5.0,9.0,5.0,8.0,3.0,5.0,2.0,1
0,22.0,65498.0,Education,0,4.0,8.0,9.0,8.0,9.0,2.0,6.0,3.0,1
0,22.0,65498.0,Education,0,4.0,8.0,9.0,8.0,9.0,2.0,5.0,2.0,1
0,27.0,42727.24849699399,Other,0,7.0,8.0,9.0,7.0,9.0,3.0,6.0,5.0,1
0,27.0,42727.24849699399,Other,0,8.0,8.0,8.0,7.0,7.0,2.0,3.0,4.0,1
0,27.0,42727.24849699399,Other,1,8.0,8.0,8.0,8.0,7.0,2.0,7.0,6.0,1
0,27.0,42727.24849699399,Other,0,6.0,9.0,9.0,8.0,8.0,5.0,5.0,3.0,1
0,27.0,42727.24849699399,Other,1,8.0,7.0,8.0,8.0,7.0,4.0,6.0,4.0,1
0,27.0,42727.24849699399,Other,0,5.0,3.0,4.0,3.0,6.0,1.0,1.0,1.0,1
0,27.0,42727.24849699399,Other,0,7.0,9.0,9.0,8.0,6.0,2.0,6.0,5.0,1
0,27.0,42727.24849699399,Other,0,8.0,9.0,8.0,7.0,8.0,2.0,7.0,4.0,1
0,27.0,42727.24849699399,Other,1,9.0,8.0,9.0,9.0,5.0,2.0,6.0,4.0,1
0,27.0,42727.24849699399,Other,0,8.0,5.0,7.0,6.0,8.0,2.0,3.0,2.0,1
0,27.0,42727.24849699399,Other,0,7.0,8.0,8.0,8.0,6.0,3.0,5.0,4.0,1
0,27.0,42727.24849699399,Other,0,5.0,8.0,7.0,5.0,7.0,2.0,5.0,3.0,1
0,27.0,42727.24849699399,Other,0,7.0,7.0,8.0,8.0,8.0,3.0,5.0,5.0,1
0,27.0,42727.24849699399,Other,0,3.0,8.0,7.0,4.0,4.0,1.0,2.0,2.0,1
0,28.0,60000.0,Social Work,1,9.0,10.0,10.0,8.0,10.0,8.0,9.0,9.0,1
0,28.0,60000.0,Social Work,1,4.0,6.0,9.0,6.0,9.0,7.0,8.0,8.0,1
0,28.0,60000.0,Social Work,1,7.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,1
0,28.0,60000.0,Social Work,1,8.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,1
0,28.0,60000.0,Social Work,1,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,1
0,28.0,60000.0,Social Work,1,8.0,7.0,8.0,7.0,9.0,10.0,8.0,8.0,1
0,28.0,60000.0,Social Work,1,3.0,9.0,9.0,6.0,9.0,7.0,8.0,10.0,1
0,28.0,60000.0,Social Work,1,7.0,9.0,10.0,10.0,10.0,8.0,9.0,10.0,1
0,28.0,60000.0,Social Work,1,8.0,6.0,8.0,7.0,9.0,5.0,4.0,3.0,1
0,28.0,60000.0,Social Work,1,8.0,8.0,9.0,9.0,10.0,10.0,8.0,9.0,1
0,28.0,60000.0,Social Work,1,5.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,1
0,28.0,60000.0,Social Work,0,2.0,5.0,9.0,5.0,10.0,9.0,8.0,10.0,1
0,28.0,60000.0,Social Work,1,5.0,8.0,10.0,10.0,10.0,5.0,10.0,9.0,1
0,28.0,60000.0,Social Work,1,3.0,9.0,10.0,5.0,10.0,10.0,8.0,10.0,1
0,30.0,22669.0,Technology,0,8.0,7.0,7.0,5.0,5.0,7.0,6.0,5.0,1
0,30.0,22669.0,Technology,0,6.0,4.0,4.0,5.0,3.0,7.0,5.0,3.0,1
0,30.0,22669.0,Technology,1,7.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0,1
0,30.0,22669.0,Technology,1,7.0,6.0,6.0,6.0,4.0,4.0,8.0,7.0,1
0,30.0,22669.0,Technology,0,8.0,6.0,6.0,5.0,5.0,3.0,7.0,5.0,1
0,30.0,22669.0,Technology,0,7.0,7.0,7.0,6.0,5.0,3.0,7.0,6.0,1
0,30.0,22669.0,Technology,1,9.0,8.0,8.0,5.0,7.0,5.0,8.0,6.0,1
0,30.0,22669.0,Technology,0,7.0,7.0,7.0,5.0,5.0,3.0,6.0,6.0,1
0,30.0,22669.0,Technology,0,6.0,5.0,5.0,5.0,8.0,5.0,5.0,3.0,1
0,30.0,22669.0,Technology,0,7.0,7.0,7.0,7.0,4.0,3.0,6.0,3.0,1
0,30.0,22669.0,Technology,0,4.0,5.0,6.0,4.0,4.0,1.0,2.0,5.0,1
0,30.0,22669.0,Technology,0,1.0,5.0,5.0,2.0,5.0,1.0,1.0,3.0,1
0,30.0,22669.0,Technology,0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,2.0,1
0,30.0,22669.0,Technology,0,2.0,7.0,7.0,2.0,7.0,1.0,2.0,5.0,1
0,27.0,81266.0,Other,0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,8.0,1
0,27.0,81266.0,Other,0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,1
0,27.0,81266.0,Other,0,7.0,6.0,7.0,5.0,8.0,5.0,5.0,8.0,1
0,27.0,81266.0,Other,0,6.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,1
0,27.0,81266.0,Other,0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,1
0,27.0,81266.0,Other,0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,8.0,1
0,27.0,81266.0,Other,0,7.0,5.0,5.0,3.0,3.0,5.0,7.0,8.0,1
0,27.0,81266.0,Other,1,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,1
0,27.0,81266.0,Other,0,7.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,1
0,27.0,81266.0,Other,0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,1
0,27.0,81266.0,Other,0,5.0,5.0,5.0,7.0,5.0,9.0,7.0,1.0,1
0,27.0,81266.0,Other,0,2.0,7.0,6.0,7.0,6.0,5.0,5.0,7.0,1
0,27.0,81266.0,Other,0,4.0,7.0,8.0,7.0,8.0,7.0,6.0,9.0,1
0,27.0,81266.0,Other,0,4.0,8.0,7.0,5.0,5.0,6.0,7.0,7.0,1
0,22.0,45608.46367521367,Legal,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1
0,22.0,45608.46367521367,Legal,1,8.0,10.0,7.0,10.0,9.0,10.0,9.0,8.0,1
0,22.0,45608.46367521367,Legal,0,6.0,10.0,8.0,5.0,9.0,7.0,7.0,5.0,1
